Datalogfile:;R102_IBN_TORGUE
2016-08-02 17:14:57
Samplerate:;24.0;ms

Conditions:
1;IF;OUT:Prg running (BOOL);>;0.0;THEN LOG;Axis 1: Torque (REAL)
2;IF;OUT:Prg running (BOOL);>;0.0;THEN LOG;Axis 2: Torque (REAL)
3;IF;OUT:Prg running (BOOL);>;0.0;THEN LOG;Axis 3: Torque (REAL)
4;IF;OUT:Prg running (BOOL);>;0.0;THEN LOG;Axis 4: Torque (REAL)
5;IF;OUT:Prg running (BOOL);>;0.0;THEN LOG;Axis 5: Torque (REAL)
6;IF;OUT:Prg running (BOOL);>;0.0;THEN LOG;Axis 6: Torque (REAL)
7;No log
8;No log

No;Value 1;Value 2;Value 3;Value 4;Value 5;Value 6;Value 7;Value 8;
394;3.113407;-5.132123;5.107284;-0.05452866;-0.02803894;-0.01757329;;;
395;3.003216;-5.125819;5.106703;-0.05104634;-0.03465515;-0.003605754;;;
396;2.72684;-5.111191;5.106116;-0.05080267;-0.03307216;-0.01323571;;;
397;2.541924;-5.121951;5.099661;-0.05164958;-0.03132042;-0.008268708;;;
398;3.10765;-5.104626;5.098507;-0.0500904;-0.0259722;-0.006551189;;;
399;3.124915;-5.134783;5.102836;-0.05181215;-0.03191262;-0.008266789;;;
400;3.032849;-5.142073;5.104774;-0.04794775;-0.03153235;-0.006592243;;;
401;2.131214;-5.114173;5.108274;-0.04424136;-0.02681495;-0.002683481;;;
402;2.59174;-5.133529;5.119089;-0.04296152;-0.02231485;-0.01181113;;;
403;2.834015;-5.13855;5.111968;-0.04513868;-0.0233269;-0.004258131;;;
404;3.187987;-5.130343;5.105472;-0.04335975;-0.02327963;-0.0063818;;;
405;2.773942;-5.141172;5.094249;-0.04510228;-0.02373458;-0.006993165;;;
406;2.604584;-5.133795;5.110399;-0.05202222;-0.02148614;-0.01326137;;;
407;3.097207;-5.140598;5.102014;-0.04536301;-0.02543504;-0.006855153;;;
408;3.20242;-5.104735;5.099225;-0.0494296;-0.02210688;-0.00758914;;;
409;3.066306;-5.119618;5.086947;-0.04946201;-0.02027619;-0.008021411;;;
410;2.290636;-5.139249;5.095545;-0.05122375;-0.02007476;-0.01390377;;;
411;2.466005;-5.156207;5.085606;-0.04542394;-0.02693995;-0.0142684;;;
412;3.028847;-5.147391;5.110386;-0.04091858;-0.01795414;-0.01335842;;;
413;3.16251;-5.114341;5.099075;-0.04115259;-0.02358519;-0.01195193;;;
414;2.761099;-5.122679;5.086813;-0.04136695;-0.02332245;-0.01134883;;;
415;2.44588;-5.119563;5.102803;-0.04491235;-0.02191267;-0.01222432;;;
416;3.091187;-5.112956;5.078945;-0.04637171;-0.02486319;-0.006740107;;;
417;3.387711;-5.049118;5.06804;-0.03381825;-0.01766546;-0.01620745;;;
418;3.042664;-5.147771;5.102499;-0.04424717;-0.02179343;-0.007066325;;;
419;2.300252;-5.147625;5.088203;-0.04494616;-0.02512923;-0.01462168;;;
420;2.432854;-5.071537;5.082337;-0.05072603;-0.01670302;-0.009139523;;;
421;2.95451;-5.103411;5.079359;-0.04291248;-0.02224939;-0.0119105;;;
422;3.093024;-5.134431;5.061305;-0.03534283;-0.01788076;-0.00848266;;;
423;3.241659;-5.101899;5.094186;-0.03673039;-0.01815785;-0.01175581;;;
424;2.44696;-5.147418;5.074347;-0.03730473;-0.01672773;-0.009376775;;;
425;3.072787;-5.1164;5.067467;-0.03783116;-0.01436256;-0.00144077;;;
426;3.038504;-5.131907;5.100277;-0.03539531;-0.01568007;-0.00277268;;;
427;3.138841;-5.16868;5.054646;-0.03845605;-0.02212212;-0.01221612;;;
428;2.497757;-5.177711;5.079387;-0.04125429;-0.02419908;-0.01575407;;;
429;2.308994;-5.131207;5.084545;-0.03896892;-0.02268188;-0.006422731;;;
430;2.779022;-5.117743;5.060639;-0.03936341;-0.02320428;-0.01052238;;;
431;3.198697;-5.134268;5.065026;-0.03628309;-0.02164194;-0.01076115;;;
432;3.130287;-5.135236;5.061719;-0.03823325;-0.01660047;-0.007470313;;;
433;2.489255;-5.106967;5.067651;-0.03382787;-0.01555194;-0.008667946;;;
434;2.872824;-5.149894;5.069294;-0.03112598;-0.01386939;-0.01551044;;;
435;3.31009;-5.162184;5.055651;-0.03756418;-0.02071464;-0.01085529;;;
436;3.136842;-5.120644;5.058334;-0.03663972;-0.01504999;-0.005923432;;;
437;2.521256;-5.128399;5.058505;-0.04684719;-0.0150214;-0.008349735;;;
438;1.999372;-5.138777;5.053103;-0.03902191;-0.02069711;-0.00962803;;;
439;3.098742;-5.104221;5.06685;-0.03402134;-0.02860527;-0.008591827;;;
440;3.071249;-5.148381;5.064301;-0.03791546;-0.01831505;-0.01324031;;;
441;3.422023;-5.131854;5.070974;-0.03218485;-0.01840608;-0.0009958084;;;
442;2.422566;-5.133824;5.059534;-0.03023125;-0.01812117;-0.008972714;;;
443;3.102786;-5.136041;5.060441;-0.03240569;-0.02082923;-0.009175922;;;
444;3.084027;-5.156249;5.055498;-0.03586659;-0.02027983;-0.01131984;;;
445;3.214989;-5.144041;5.058103;-0.02840271;-0.01536053;-0.008673208;;;
446;2.326834;-5.142799;5.061682;-0.02801369;-0.01916677;-0.01404732;;;
447;1.611157;-5.134851;5.052749;-0.02621109;-0.01670253;-0.007134142;;;
448;0.9135427;-5.122787;5.058887;-0.0377265;-0.01172379;-0.009295902;;;
449;-0.2247532;-5.124898;5.064538;-0.02838768;-0.01245643;-0.01181986;;;
450;-1.269425;-5.102501;5.059013;-0.03204292;-0.01095502;-0.007139773;;;
451;-2.330809;-5.128386;5.089695;-0.02434463;-0.006181309;-0.005257895;;;
452;-3.725881;-5.151269;5.062587;-0.03618792;0.03152598;-0.01249175;;;
453;-4.06539;-5.168528;5.054366;-0.03189506;0.02703004;-0.005433321;;;
454;-3.312979;-5.142697;5.060048;-0.02801353;0.0366827;-0.01045824;;;
455;-3.059633;-5.089447;5.068575;-0.03152727;0.05080172;-0.01559608;;;
456;-2.676261;-5.110205;5.074277;-0.02821405;0.05868162;-0.009540284;;;
457;-2.835596;-5.124841;5.068654;-0.04281088;0.0622316;-0.005495194;;;
458;-3.472839;-5.135573;5.076658;-0.02256492;0.07126022;-0.008847827;;;
459;-4.426461;-5.139816;5.056292;-0.03400423;0.08809738;-0.003429596;;;
460;-5.946127;-5.094455;5.060266;-0.0233395;0.09598805;-0.009192923;;;
461;-6.358325;-5.099253;5.058468;-0.02866106;0.1084243;-0.01234913;;;
462;-6.857109;-5.145785;5.057878;-0.01574861;0.1083444;-0.003566103;;;
463;-7.186655;-5.128385;5.066607;-0.02967832;0.118849;-0.008855135;;;
464;-7.575653;-5.084695;5.068205;-0.02172505;0.1217651;-0.009967398;;;
465;-7.986937;-5.109209;5.08421;-0.02999641;0.1329555;-0.006228261;;;
466;-8.013824;-5.117908;5.06146;-0.02416121;0.138526;-0.009903717;;;
467;-7.777935;-5.128116;5.061615;-0.02744016;0.1501649;-0.007463293;;;
468;-6.959658;-5.096791;5.063777;-0.02098796;0.148846;-0.01309643;;;
469;-6.637103;-5.082012;5.063497;-0.01536049;0.1614759;-0.007198983;;;
470;-6.170382;-5.091331;5.060276;-0.01647178;0.1645903;-0.005799296;;;
471;-4.923106;-5.128879;5.070945;-0.02202794;0.1630098;-0.005031815;;;
472;-3.430533;-5.137908;5.058712;-0.02281319;0.16166;-0.01403171;;;
473;-2.188804;-5.121765;5.06088;-0.009112549;0.1391266;-0.00989439;;;
474;-1.950836;-5.099388;5.065311;-0.01463613;0.1359612;-0.006056487;;;
475;-2.668279;-5.052234;5.062581;-0.01544151;0.1322465;-0.006773706;;;
476;-3.061472;-5.106941;5.062468;-0.02128474;0.1302782;-0.0104844;;;
477;-3.343001;-5.145069;5.068748;-0.02280675;0.1253482;-0.01393305;;;
478;-2.457434;-5.130982;5.060065;-0.01347065;0.1219466;-0.005797205;;;
479;-2.754411;-5.103741;5.066031;-0.02009318;0.1253727;-0.005376394;;;
480;-2.345323;-5.098691;5.065166;-0.02252176;0.1129616;-0.0102294;;;
481;-2.581547;-5.101354;5.068552;-0.01424391;0.1126066;-0.002933644;;;
482;-2.225643;-5.092098;5.065576;-0.01761667;0.1058796;-0.00450489;;;
483;-2.45235;-5.150609;5.066856;-0.01622995;0.1057341;-0.004528483;;;
484;-3.002174;-5.13408;5.061804;-0.01840077;0.1006905;0.003012629;;;
485;-3.09998;-5.129408;5.058316;-0.01225754;0.09637722;-0.01096139;;;
486;-2.843734;-5.139131;5.059807;-0.01321216;0.09666474;-0.00734462;;;
487;-2.05447;-5.084118;5.06279;-0.01760872;0.09019069;-0.009801907;;;
488;-2.067074;-5.122879;5.066057;-0.01576616;0.09168777;-0.004605769;;;
489;-2.60743;-5.125003;5.071432;-0.01813031;0.08646926;-0.004710557;;;
490;-3.151196;-5.147634;5.066438;-0.0149409;0.07912058;-0.009509931;;;
491;-2.83297;-5.09727;5.061969;-0.007922472;0.0801824;-0.006413616;;;
492;-2.447013;-5.114251;5.059405;-0.02278526;0.07462984;-0.006046722;;;
493;-2.90562;-5.131702;5.059183;-0.01815254;0.07373752;-0.01044036;;;
494;-2.85388;-5.058053;5.054207;-0.01827053;0.0696242;-0.007777216;;;
495;-2.546377;-5.111286;5.067165;-0.006995418;0.06919234;-0.006825094;;;
496;-2.144035;-5.115151;5.069329;-0.01442593;0.06182886;-0.005232894;;;
497;-2.410089;-5.097342;5.071215;-0.004627817;0.05942737;-0.006624817;;;
498;-3.108586;-5.111472;5.05305;-0.005868458;0.05812259;-0.007348674;;;
499;-2.995979;-5.11814;5.058231;-0.01063829;0.05498487;-0.006508006;;;
500;-2.815985;-5.118718;5.062491;-0.008432032;0.05428494;-0.01254833;;;
501;-2.213351;-5.118773;5.057587;-0.01286;0.05074178;-0.006683657;;;
502;-2.964548;-5.072274;5.057897;-0.01375988;0.04938577;-0.006820757;;;
503;-2.697885;-5.13834;5.054472;-0.02011691;0.04910402;-0.01166723;;;
504;-2.782682;-5.126633;5.064642;-0.008009253;0.04544329;-0.005782942;;;
505;-2.069903;-5.130902;5.056473;-0.01278758;0.04036203;-0.006834757;;;
506;-2.523539;-5.11458;5.041972;-0.004016207;0.03847495;-0.002996229;;;
507;-2.795074;-5.099773;5.059233;-0.01178137;0.03769094;0.002357;;;
508;-3.260782;-5.140455;5.055477;-0.02011143;0.0352479;0.00368225;;;
509;-2.818751;-5.110619;5.05802;-0.01300862;0.03246412;-0.00302195;;;
510;-2.411316;-5.04851;5.06057;-0.00617066;0.03018786;-0.01253394;;;
511;-2.396093;-5.128366;5.062816;-0.01099341;0.03250269;-0.003229427;;;
512;-2.9351;-5.094181;5.069784;-0.01673114;0.02843628;-0.006188336;;;
513;-2.740279;-5.126459;5.059309;-0.00713957;0.03164959;-0.0004747471;;;
514;-2.66411;-5.117071;5.062252;-0.01128245;0.02012567;-0.007089757;;;
515;-2.021036;-5.12702;5.055419;-0.008576012;0.01659019;-0.007107698;;;
516;-2.968585;-5.13109;5.057564;-0.01008196;0.01984289;-0.006738124;;;
517;-2.919271;-5.098194;5.057144;-0.01377071;0.01179677;-0.01361069;;;
518;-3.12884;-5.120422;5.051077;-0.007869678;0.01320927;-0.0069292;;;
519;-2.255435;-5.107853;5.057006;-0.009797062;0.009832609;-0.002638297;;;
520;-2.600436;-5.133386;5.067134;-0.007626095;0.01690567;-0.00776594;;;
521;-2.795407;-5.118098;5.057638;-0.005731117;0.00626632;-0.01096249;;;
522;-2.930731;-5.111154;5.058732;-0.006851453;-0.0003293665;-0.001220343;;;
523;-2.458046;-5.128329;5.050644;-0.01070558;0.005172041;-0.01497272;;;
524;-2.085533;-5.094507;5.056955;-0.01496759;0.002039628;-0.006301662;;;
525;-2.695918;-5.04311;5.049953;-0.009204918;-0.002131345;-0.0121517;;;
526;-3.110791;-5.132417;5.054187;-0.01097975;-0.001420928;-0.002593484;;;
527;-3.058983;-5.152952;5.060612;-0.004619785;-0.007186771;-0.009788351;;;
528;-2.474248;-5.144523;5.059374;-0.01017412;-0.006126302;-0.001729111;;;
529;-2.370948;-5.14526;5.05974;-0.01506464;-0.01236466;-0.00383465;;;
530;-2.782899;-5.122493;5.055738;-0.009205615;-0.01261928;-0.003892739;;;
531;-2.408612;-5.117662;5.056935;-0.005518638;-0.01210109;-0.005855411;;;
532;-1.806329;-5.137153;5.062019;-0.006281453;-0.01237238;-0.0006632111;;;
533;-0.3003732;-5.101933;5.056087;-0.01178753;-0.009636194;-0.01081485;;;
534;0.7756242;-5.117426;5.059728;-0.006012056;-0.01268887;-0.004279859;;;
535;1.907285;-5.120749;5.05513;-0.01796662;-0.01517613;-0.002359893;;;
536;2.694174;-5.141748;5.063656;-0.009696806;-0.014181;-0.007469839;;;
537;2.923512;-5.100472;5.052069;-0.01446228;-0.01910969;-0.00385582;;;
538;3.462511;-5.106437;5.053054;-0.005750752;-0.02424713;-0.005937582;;;
539;4.203667;-5.095861;5.042443;-0.016064;-0.02279962;-0.005014481;;;
540;3.865353;-5.114066;5.055951;-0.008862642;-0.02097767;-0.007812087;;;
541;3.341984;-5.07365;5.061474;-0.02185314;-0.0231587;-0.00623143;;;
542;2.740958;-5.113515;5.050975;-0.01664126;-0.02462385;-0.008323167;;;
543;2.29215;-5.090257;5.058862;-0.01771493;-0.02978464;-0.005020604;;;
544;1.717671;-5.091689;5.057852;-0.01377447;-0.03031146;-0.007885997;;;
545;1.270249;-5.073007;5.056324;-0.02101789;-0.02958181;-0.009780409;;;
546;0.5718374;-5.072808;5.046352;-0.02141992;-0.02627469;-0.009933541;;;
547;-0.1720509;-5.078755;5.060831;-0.02284602;-0.03470286;-0.009867353;;;
548;-0.5183411;-5.063797;5.040181;-0.02162996;-0.0339941;-0.005838115;;;
549;-0.7555046;-5.059633;5.04573;-0.02167728;-0.03614404;-0.009382196;;;
550;-0.7838599;-5.097549;5.05825;-0.02450506;-0.03736961;-0.009982212;;;
551;-0.5827995;-5.035829;5.046855;-0.02182105;-0.04174109;-0.009055841;;;
552;-0.3597485;-5.05296;5.053618;-0.01719814;-0.04059664;-0.008546215;;;
553;-0.276265;-5.073599;5.051767;-0.02155432;-0.04058446;-9.378685e-06;;;
554;-0.3351015;-5.057904;5.057675;-0.03022002;-0.0446861;-0.004453448;;;
555;-0.4624782;-5.054957;5.044414;-0.02554302;-0.04146535;-0.009008527;;;
556;-0.604766;-5.042738;5.05792;-0.02178851;-0.04192274;0.001723827;;;
557;-0.6310246;-5.075669;5.046908;-0.02396321;-0.04735313;-0.004724228;;;
558;-0.5860504;-5.033779;5.035025;-0.02466812;-0.04767555;-0.01043268;;;
559;-0.5167463;-5.033087;5.055551;-0.01886159;-0.04110136;-0.01043408;;;
560;-0.4776089;-5.040854;5.065277;-0.02413078;-0.04776368;-0.009530016;;;
561;-0.5012745;-4.99772;5.049795;-0.02844875;-0.0461386;-0.01362438;;;
562;-0.5554427;-5.05195;5.058496;-0.02463806;-0.0435521;-0.006319411;;;
563;-0.586458;-4.976889;5.056985;-0.02834103;-0.04781409;-0.007208297;;;
564;-0.6025799;-5.054194;5.057021;-0.02760116;-0.04382662;-0.005809319;;;
565;-0.544012;-5.019805;5.051575;-0.03179265;-0.04071751;-0.007386459;;;
566;-0.5365515;-5.045982;5.039244;-0.02461184;-0.04126249;-0.002315709;;;
567;-0.5739664;-5.00067;5.061375;-0.03406319;-0.04027898;-0.009709492;;;
568;-0.5726609;-4.644182;5.053791;-0.03118079;-0.03690559;-0.01374959;;;
569;-0.5623636;-3.579825;5.047545;-0.03048781;-0.03387963;-0.01229098;;;
570;-0.5841291;-2.088722;5.041273;-0.03222189;-0.03525471;-0.00621473;;;
571;-0.555974;0.02415506;5.027791;-0.03243172;-0.04119529;-0.01177914;;;
572;-0.5134397;2.313756;4.950707;-0.03629183;-0.04006485;-0.006614302;;;
573;-0.5039168;4.277565;4.571473;-0.03759942;-0.03851082;-0.008429809;;;
574;-0.4552087;6.052723;4.194003;-0.03312017;-0.03712662;-0.01363706;;;
575;-0.4415711;7.416096;3.749495;-0.02781476;-0.04199708;-0.002393307;;;
576;-0.4499768;7.910103;3.581437;-0.0277843;-0.03524703;-0.006097073;;;
577;-0.4370478;8.467334;3.50592;-0.03312482;-0.03259889;-0.006777349;;;
578;-0.4023066;8.833941;3.500528;-0.02802301;-0.03902764;-0.01551608;;;
579;-0.3940398;8.481702;3.410974;-0.0303309;-0.03576916;-0.00961481;;;
580;-0.3563833;7.94898;3.30352;-0.03184894;-0.03623821;-0.006974547;;;
581;-0.3704558;7.201564;3.220351;-0.03255904;-0.03802838;-0.0005503211;;;
582;-0.3479548;6.100008;3.182311;-0.02566957;-0.03830551;-0.01172587;;;
583;-0.343054;4.277874;3.16671;-0.03328183;-0.04246164;-0.007915593;;;
584;-0.3041778;2.94857;3.314857;-0.02952167;-0.03195633;-0.008744026;;;
585;-0.3235031;1.511623;3.595625;-0.03412294;-0.02688884;-0.009388518;;;
586;-0.314553;0.8749359;3.830567;-0.03049044;-0.02775581;-0.006267399;;;
587;-0.3079261;0.9773055;3.726779;-0.03057765;-0.02341602;-0.008126087;;;
588;-0.2856699;0.8791499;3.604114;-0.02896113;-0.02616017;-0.01335797;;;
589;-0.2669488;0.7481691;3.594786;-0.04391074;-0.03709977;-0.005643107;;;
590;-0.2579451;0.05557143;3.576554;-0.0335321;-0.03024063;-0.006529561;;;
591;-0.2527776;-0.260884;3.636611;-0.02596652;-0.03397177;-0.008942976;;;
592;-0.2333295;-0.2908064;3.620098;-0.03459835;-0.03165758;-0.01402776;;;
593;-0.2238763;-0.3721769;3.659705;-0.03709075;-0.03310436;-0.01416729;;;
594;-0.2228248;-0.01365514;3.640198;-0.033841;-0.03035897;-0.008634406;;;
595;-0.2065826;0.01260235;3.601081;-0.03769921;-0.03788329;-0.01045971;;;
596;-0.2209534;-0.284771;3.622162;-0.04154285;-0.01912123;-0.005586093;;;
597;-0.2166646;-0.557097;3.614174;-0.04076985;-0.02811234;-0.01307609;;;
598;-0.1876707;-0.5400296;3.617736;-0.03187411;-0.02515785;-0.00946245;;;
599;-0.1919055;-0.8059147;3.59315;-0.03977173;-0.02760441;-0.007288538;;;
600;-0.1867657;-0.6294574;3.59828;-0.03537686;-0.03067004;-6.933159e-05;;;
601;-0.1378408;-0.4212072;3.590442;-0.03560951;-0.02365446;-0.01131028;;;
602;-0.1675655;-0.9334873;3.558098;-0.02955999;-0.02999679;-0.01536731;;;
603;-0.1369033;-0.9672858;3.599737;-0.04025605;-0.03250569;-0.00735847;;;
604;-0.1350096;-0.8500348;3.537653;-0.03833637;-0.03242202;-0.01027806;;;
605;-0.1311844;-1.190529;3.548229;-0.04477631;-0.02811631;-0.01376464;;;
606;-0.1271904;-0.684133;3.532458;-0.04123505;-0.02751815;-0.01654651;;;
607;-0.100761;-0.4771461;3.546473;-0.0369749;-0.02234418;-0.002853615;;;
608;-0.1120434;-0.9570768;3.53062;-0.03734939;-0.02921419;-0.006853096;;;
609;-0.1213761;-1.018524;3.524798;-0.04009379;-0.02565136;0.0008850489;;;
610;-0.105806;-1.182476;3.503974;-0.03913834;-0.02378318;-0.007910524;;;
611;-0.08498383;-1.353183;3.530779;-0.0406212;-0.02543514;-0.008134096;;;
612;-0.07809348;-1.126365;3.472444;-0.03735125;-0.01904538;-0.007122075;;;
613;-0.09895205;-0.5833553;3.443021;-0.0412827;-0.01995299;-0.008155926;;;
614;-0.06945004;-0.8600187;3.461939;-0.03820289;-0.01964278;-0.01390776;;;
615;-0.06684887;-1.08611;3.44466;-0.04085422;-0.02396381;-0.008632862;;;
616;-0.05188342;-0.8567159;3.444064;-0.03724544;-0.01501565;-0.01104681;;;
617;-0.05665252;-1.147585;3.440076;-0.03998601;-0.0264493;-0.01019418;;;
618;-0.03907646;-0.9656907;3.437344;-0.0384335;-0.02224304;-0.00970932;;;
619;-0.06269202;-1.701129;3.437436;-0.03978003;-0.02502286;-0.0102466;;;
620;-0.04031596;-3.045076;3.426908;-0.03471787;-0.01528575;-0.01241857;;;
621;-0.0453771;-5.286067;3.477701;-0.04203419;-0.01702244;-0.007126581;;;
622;-0.03743375;-7.564212;3.673948;-0.03914267;-0.01826285;-0.01562422;;;
623;-0.03055188;-8.853701;4.078474;-0.03956276;-0.01958048;-0.003242871;;;
624;-0.02247791;-9.801668;4.567359;-0.0442636;-0.01729976;-0.004044719;;;
625;-0.02604213;-10.62166;4.349121;-0.03972518;-0.02055852;-0.005701086;;;
626;-0.02601416;-10.42539;4.365682;-0.03421115;-0.01851095;-0.006899795;;;
627;-0.02978722;-10.72567;4.460481;-0.03925041;-0.009583079;-0.008642766;;;
628;-0.01805254;-10.72691;4.507919;-0.03798232;-0.0101512;-0.005109211;;;
629;-0.01619014;-11.37982;4.587268;-0.03994989;-0.01664304;-0.01240196;;;
630;-0.01555845;-11.40597;4.644228;-0.0444887;-0.0121944;-0.008812125;;;
631;-0.0009282905;-12.19853;4.713053;-0.04732758;-0.007936624;-0.007575642;;;
632;-0.001811037;-13.34388;4.774751;-0.04547155;-0.01834994;-0.001562219;;;
633;0.002764568;-13.50804;4.842144;-0.04217915;-0.01277796;-0.00771282;;;
634;-0.001969345;-14.47097;4.909379;-0.04009516;-0.01776844;-0.005743745;;;
635;0.01869234;-15.94916;4.988249;-0.04265468;-0.01872573;-0.0168926;;;
636;0.007365735;-17.03278;5.039154;-0.03981989;-0.01308268;-0.009105185;;;
637;0.01987949;-16.94877;5.108794;-0.04420258;-0.01130838;-0.01130132;;;
638;0.006854578;-16.90274;5.122117;-0.03809307;-0.01206597;-0.01188901;;;
639;0.02888551;-16.58885;5.220222;-0.04006047;-0.01772166;-0.009738243;;;
640;0.02560177;-17.19325;5.193588;-0.04409565;-0.01399612;-0.007625704;;;
641;0.0323869;-16.35454;5.296584;-0.04013729;-0.01095767;-0.008534974;;;
642;0.04414706;-15.75622;5.334649;-0.04268003;-0.01334937;-0.00528948;;;
643;0.03071609;-14.84124;4.934132;-0.0468428;-0.01201912;-0.003887783;;;
644;0.0363722;-12.90433;4.663909;-0.04023394;-0.006984761;-0.007700161;;;
645;0.03443853;-15.37917;4.455786;-0.04033057;-0.01085409;0.0008257689;;;
646;0.02393416;-14.76721;4.302415;-0.0405272;-0.008012427;-0.0111279;;;
647;0.02703024;-15.2683;4.41152;-0.0412619;-0.0101172;-0.008465234;;;
648;0.03798961;-14.8316;4.440966;-0.04179626;-0.009903324;-0.0123073;;;
649;0.04154211;-15.04586;4.420532;-0.04856662;-0.01227236;9.800932e-05;;;
650;0.03415836;-15.20382;4.363773;-0.04746264;-0.01044642;-0.008362228;;;
651;0.03332406;-14.1838;4.350304;-0.04566989;-0.009572615;-0.005827433;;;
652;0.04396754;-14.82827;4.305455;-0.04227466;-0.0134331;-0.006347005;;;
653;0.0470099;-14.90981;4.265757;-0.04273931;-0.005906577;-0.003997375;;;
654;0.04138748;-14.63117;4.267352;-0.04500071;-0.003942406;-0.01805298;;;
655;0.04542667;-15.19852;4.207626;-0.0465463;-0.004167122;-0.003776968;;;
656;0.05044187;-14.58931;4.189582;-0.04078605;-0.004178488;-0.0126348;;;
657;0.03806027;-14.47184;4.156574;-0.04103797;-0.01180507;-0.003629863;;;
658;0.04104014;-14.5437;4.15751;-0.04704539;-0.01422605;-0.01079212;;;
659;0.04686455;-13.96145;4.136556;-0.04193686;-0.01228056;-0.01016664;;;
660;0.02220644;-14.18584;4.094852;-0.04639894;-0.008141194;-0.004465506;;;
661;0.04161605;-14.5372;4.100133;-0.05110546;-0.009145618;-0.007585009;;;
662;0.05048672;-14.60869;4.072824;-0.0447921;-0.006247171;-0.009561472;;;
663;0.04586697;-14.39467;4.008943;-0.04562394;-0.003048709;-0.002172519;;;
664;0.04643296;-14.53443;4.006681;-0.04583156;-0.00581956;-0.003956468;;;
665;0.05170878;-14.22546;3.952989;-0.04540189;-0.001666125;-0.004781019;;;
666;0.04563289;-13.52455;3.962456;-0.04245711;-0.01013797;-0.008646884;;;
667;0.05187442;-14.36408;3.955522;-0.04420859;-0.01019949;-0.006022067;;;
668;0.04297586;-13.82756;3.944825;-0.0417374;-0.009047741;-0.004211239;;;
669;0.03184577;-13.54845;3.973519;-0.03965894;-0.002310261;-0.005347797;;;
670;0.04324397;-13.8894;3.958924;-0.0400845;-0.007380304;-0.002240358;;;
671;0.04600637;-13.32169;3.933542;-0.04351281;-0.004670234;-0.007172727;;;
672;0.04800873;-13.35319;3.931438;-0.04200907;-0.007701502;-0.008038019;;;
673;0.03545284;-13.39688;3.899568;-0.0426437;-0.006836705;-0.0153392;;;
674;0.06388429;-13.54417;3.881501;-0.04404959;-0.005521247;-0.001164211;;;
675;0.04609761;-13.30739;3.891659;-0.04188083;-0.004630927;-0.007667757;;;
676;0.05071773;-13.27266;3.906541;-0.04070419;0.001018539;-0.003055705;;;
677;0.04034308;-13.12307;3.90961;-0.04075034;-0.005919267;-0.01164948;;;
678;0.04674933;-12.46934;3.907845;-0.05119609;-0.004839226;-0.00440092;;;
679;0.042598;-12.54024;3.88896;-0.04337624;-0.007814506;-0.009000512;;;
680;0.03704605;-12.2321;3.926239;-0.04652784;-0.006524194;-0.006142211;;;
681;0.0452088;-12.10066;3.932584;-0.04182871;-0.004280103;-0.001439678;;;
682;0.04763472;-12.38867;3.934372;-0.04752633;-0.006171036;-0.003101491;;;
683;0.02866394;-12.22664;3.936808;-0.04424239;-0.01601156;-0.007697067;;;
684;0.06579732;-12.1299;3.931405;-0.04407617;-0.002923748;-0.008946944;;;
685;0.02809075;-11.98252;3.912024;-0.0413633;-0.01012076;-0.006132018;;;
686;0.04863053;-11.5586;3.919009;-0.04270488;-0.003424364;-0.007824084;;;
687;0.03273474;-11.40106;3.923109;-0.04972067;0.0005345242;-0.007286666;;;
688;0.04478054;-11.48394;3.887895;-0.05322124;0.001836096;-0.007081283;;;
689;0.04344156;-11.12373;3.941914;-0.04630592;-0.005585784;-0.005568175;;;
690;0.03802448;-10.84754;3.931844;-0.03865116;-0.003527154;-0.006858959;;;
691;0.03493194;-10.84732;3.928286;-0.05270941;-0.001867404;-0.009488216;;;
692;0.02553031;-10.12437;3.944405;-0.04655571;-0.006128322;-0.008807921;;;
693;0.03557943;-10.22477;3.935539;-0.03298234;-0.003085169;-0.004547013;;;
694;0.03593177;-10.42229;3.923339;-0.04392533;-0.00686658;-0.009423353;;;
695;0.02736424;-10.04176;3.942992;-0.0453683;-0.004129483;-0.006827328;;;
696;0.04151016;-10.04305;3.964739;-0.03988215;-0.002505881;-0.0009830864;;;
697;0.04324757;-10.0331;3.925524;-0.0408661;0.002040178;-0.006453366;;;
698;0.02952571;-9.548909;3.940034;-0.03983864;0.0009525003;-0.006921669;;;
699;0.02991476;-9.069733;3.953198;-0.05025256;-0.003773602;-0.01062385;;;
700;0.02787629;-9.013623;3.949709;-0.04387152;-0.00354681;-0.007723396;;;
701;0.02701187;-8.800258;3.933598;-0.04801253;-0.001403008;-0.006364916;;;
702;0.0381157;-8.454025;3.94179;-0.0460353;0.0008451523;0.002804737;;;
703;0.01185027;-8.826831;3.933352;-0.04043129;-0.002522671;-0.01053071;;;
704;0.04128447;-8.255788;3.945164;-0.04394851;-0.00304048;-0.005163894;;;
705;0.02788911;-7.85884;3.930385;-0.05795006;-0.005508531;-0.005411936;;;
706;0.01532979;-7.930917;3.935696;-0.03809004;-0.007602141;-0.003111652;;;
707;0.02817014;-7.495097;3.917524;-0.04608849;-0.011255;-0.005308579;;;
708;0.03195024;-7.586184;3.925124;-0.04167667;0.001287896;-0.004797187;;;
709;0.04176981;-7.355057;3.924603;-0.04430939;0.002395456;-0.006664173;;;
710;0.02769059;-7.228535;3.924254;-0.04589001;0.0009701732;-0.008879507;;;
711;0.02972023;-6.599871;3.938656;-0.037224;0.005779023;-0.01117412;;;
